Company_Name,ESG_Score,Risk_Category
GreenTech_00735_Ltd,50,High
GreenTech_00736_Ltd,89,Low
GreenTech_00737_Ltd,81,Low
GreenTech_00738_Ltd,83,Low
GreenTech_00739_Ltd,77,Medium
GreenTech_00740_Ltd,80,Medium
GreenTech_00741_Ltd,57,High
GreenTech_00742_Ltd,88,Low
GreenTech_00743_Ltd,75,Medium
GreenTech_00744_Ltd,83,Low
GreenTech_00745_Ltd,52,High
GreenTech_00746_Ltd,61,High
GreenTech_00747_Ltd,50,High
GreenTech_00748_Ltd,93,Low
GreenTech_00749_Ltd,54,High
GreenTech_00750_Ltd,79,Medium
GreenTech_00751_Ltd,79,Medium
GreenTech_00752_Ltd,66,Medium
GreenTech_00753_Ltd,72,Medium
GreenTech_00754_Ltd,64,High
GreenTech_00755_Ltd,86,Low
GreenTech_00756_Ltd,70,Medium
GreenTech_00757_Ltd,63,High
GreenTech_00758_Ltd,51,High
GreenTech_00759_Ltd,60,High
GreenTech_00760_Ltd,88,Low
GreenTech_00761_Ltd,87,Low
GreenTech_00762_Ltd,83,Low
GreenTech_00763_Ltd,87,Low
GreenTech_00764_Ltd,83,Low
GreenTech_00765_Ltd,67,Medium
GreenTech_00766_Ltd,79,Medium
GreenTech_00767_Ltd,64,High
GreenTech_00768_Ltd,76,Medium
GreenTech_00769_Ltd,83,Low
GreenTech_00770_Ltd,87,Low
GreenTech_00771_Ltd,82,Low
GreenTech_00772_Ltd,73,Medium
GreenTech_00773_Ltd,64,High
GreenTech_00774_Ltd,79,Medium
GreenTech_00775_Ltd,91,Low
GreenTech_00776_Ltd,66,Medium
GreenTech_00777_Ltd,54,High
GreenTech_00778_Ltd,78,Medium
GreenTech_00779_Ltd,53,High
GreenTech_00780_Ltd,59,High
GreenTech_00781_Ltd,66,Medium
GreenTech_00782_Ltd,59,High
GreenTech_00783_Ltd,66,Medium
GreenTech_00784_Ltd,69,Medium
GreenTech_00785_Ltd,73,Medium
GreenTech_00786_Ltd,54,High
GreenTech_00787_Ltd,83,Low
GreenTech_00788_Ltd,55,High
GreenTech_00789_Ltd,51,High
GreenTech_00790_Ltd,62,High
GreenTech_00791_Ltd,92,Low
GreenTech_00792_Ltd,92,Low
GreenTech_00793_Ltd,60,High
GreenTech_00794_Ltd,72,Medium
GreenTech_00795_Ltd,65,High
GreenTech_00796_Ltd,80,Medium
GreenTech_00797_Ltd,60,High
GreenTech_00798_Ltd,65,High
GreenTech_00799_Ltd,57,High
GreenTech_00800_Ltd,53,High
GreenTech_00801_Ltd,89,Low
GreenTech_00802_Ltd,53,High
GreenTech_00803_Ltd,74,Medium
GreenTech_00804_Ltd,52,High
GreenTech_00805_Ltd,81,Low
GreenTech_00806_Ltd,52,High
GreenTech_00807_Ltd,76,Medium
GreenTech_00808_Ltd,78,Medium
GreenTech_00809_Ltd,81,Low
GreenTech_00810_Ltd,68,Medium
GreenTech_00811_Ltd,70,Medium
GreenTech_00812_Ltd,54,High
GreenTech_00813_Ltd,67,Medium
GreenTech_00814_Ltd,77,Medium
GreenTech_00815_Ltd,91,Low
GreenTech_00816_Ltd,71,Medium
GreenTech_00817_Ltd,70,Medium
GreenTech_00818_Ltd,55,High
GreenTech_00819_Ltd,50,High
GreenTech_00820_Ltd,54,High
GreenTech_00821_Ltd,90,Low
GreenTech_00822_Ltd,61,High
GreenTech_00823_Ltd,75,Medium
GreenTech_00824_Ltd,83,Low
GreenTech_00825_Ltd,63,High
GreenTech_00826_Ltd,75,Medium
GreenTech_00827_Ltd,94,Low
GreenTech_00828_Ltd,76,Medium
GreenTech_00829_Ltd,58,High
GreenTech_00830_Ltd,75,Medium
GreenTech_00831_Ltd,71,Medium
GreenTech_00832_Ltd,79,Medium
GreenTech_00833_Ltd,92,Low
GreenTech_00834_Ltd,66,Medium
GreenTech_00835_Ltd,75,Medium
GreenTech_00836_Ltd,85,Low
GreenTech_00837_Ltd,50,High
GreenTech_00838_Ltd,57,High
GreenTech_00839_Ltd,84,Low
GreenTech_00840_Ltd,64,High
GreenTech_00841_Ltd,71,Medium
GreenTech_00842_Ltd,63,High
GreenTech_00843_Ltd,75,Medium
GreenTech_00844_Ltd,77,Medium
GreenTech_00845_Ltd,72,Medium
GreenTech_00846_Ltd,63,High
GreenTech_00847_Ltd,73,Medium
GreenTech_00848_Ltd,51,High
GreenTech_00849_Ltd,94,Low
GreenTech_00850_Ltd,75,Medium
GreenTech_00851_Ltd,63,High
GreenTech_00852_Ltd,56,High
GreenTech_00853_Ltd,52,High
GreenTech_00854_Ltd,72,Medium
GreenTech_00855_Ltd,92,Low
GreenTech_00856_Ltd,94,Low
GreenTech_00857_Ltd,67,Medium
GreenTech_00858_Ltd,87,Low
GreenTech_00859_Ltd,84,Low
GreenTech_00860_Ltd,64,High
GreenTech_00861_Ltd,74,Medium
GreenTech_00862_Ltd,86,Low
GreenTech_00863_Ltd,77,Medium
GreenTech_00864_Ltd,59,High
GreenTech_00865_Ltd,88,Low
GreenTech_00866_Ltd,66,Medium
GreenTech_00867_Ltd,88,Low
GreenTech_00868_Ltd,71,Medium
GreenTech_00869_Ltd,75,Medium
GreenTech_00870_Ltd,93,Low
GreenTech_00871_Ltd,74,Medium
GreenTech_00872_Ltd,66,Medium
GreenTech_00873_Ltd,62,High
GreenTech_00874_Ltd,69,Medium
GreenTech_00875_Ltd,74,Medium
GreenTech_00876_Ltd,53,High
GreenTech_00877_Ltd,59,High
GreenTech_00878_Ltd,52,High
GreenTech_00879_Ltd,90,Low
GreenTech_00880_Ltd,94,Low
GreenTech_00881_Ltd,67,Medium
GreenTech_00882_Ltd,85,Low
GreenTech_00883_Ltd,71,Medium
GreenTech_00884_Ltd,83,Low
GreenTech_00885_Ltd,57,High
GreenTech_00886_Ltd,89,Low
GreenTech_00887_Ltd,93,Low
GreenTech_00888_Ltd,68,Medium
GreenTech_00889_Ltd,91,Low
GreenTech_00890_Ltd,90,Low
GreenTech_00891_Ltd,86,Low
GreenTech_00892_Ltd,55,High
GreenTech_00893_Ltd,75,Medium
GreenTech_00894_Ltd,83,Low
GreenTech_00895_Ltd,94,Low
GreenTech_00896_Ltd,55,High
GreenTech_00897_Ltd,86,Low
GreenTech_00898_Ltd,82,Low
GreenTech_00899_Ltd,71,Medium
GreenTech_00900_Ltd,70,Medium
GreenTech_00901_Ltd,55,High
GreenTech_00902_Ltd,55,High
GreenTech_00903_Ltd,53,High
GreenTech_00904_Ltd,79,Medium
GreenTech_00905_Ltd,60,High
GreenTech_00906_Ltd,79,Medium
GreenTech_00907_Ltd,80,Medium
GreenTech_00908_Ltd,73,Medium
GreenTech_00909_Ltd,58,High
GreenTech_00910_Ltd,52,High
GreenTech_00911_Ltd,80,Medium
GreenTech_00912_Ltd,89,Low
GreenTech_00913_Ltd,86,Low
GreenTech_00914_Ltd,85,Low
GreenTech_00915_Ltd,73,Medium
GreenTech_00916_Ltd,80,Medium
GreenTech_00917_Ltd,55,High
GreenTech_00918_Ltd,51,High
GreenTech_00919_Ltd,69,Medium
GreenTech_00920_Ltd,77,Medium
GreenTech_00921_Ltd,60,High
GreenTech_00922_Ltd,53,High
GreenTech_00923_Ltd,64,High
GreenTech_00924_Ltd,55,High
GreenTech_00925_Ltd,79,Medium
GreenTech_00926_Ltd,87,Low
GreenTech_00927_Ltd,51,High
GreenTech_00928_Ltd,64,High
GreenTech_00929_Ltd,60,High
GreenTech_00930_Ltd,57,High
GreenTech_00931_Ltd,75,Medium
GreenTech_00932_Ltd,94,Low
GreenTech_00933_Ltd,93,Low
GreenTech_00934_Ltd,54,High
GreenTech_00935_Ltd,55,High
GreenTech_00936_Ltd,75,Medium
GreenTech_00937_Ltd,53,High
GreenTech_00938_Ltd,68,Medium
GreenTech_00939_Ltd,69,Medium
GreenTech_00940_Ltd,82,Low
GreenTech_00941_Ltd,69,Medium
GreenTech_00942_Ltd,61,High
GreenTech_00943_Ltd,50,High
GreenTech_00944_Ltd,75,Medium
GreenTech_00945_Ltd,63,High
GreenTech_00946_Ltd,87,Low
GreenTech_00947_Ltd,86,Low
GreenTech_00948_Ltd,60,High
GreenTech_00949_Ltd,85,Low
GreenTech_00950_Ltd,62,High
GreenTech_00951_Ltd,92,Low
GreenTech_00952_Ltd,52,High
GreenTech_00953_Ltd,82,Low
GreenTech_00954_Ltd,55,High
GreenTech_00955_Ltd,59,High
GreenTech_00956_Ltd,54,High
GreenTech_00957_Ltd,72,Medium
GreenTech_00958_Ltd,59,High
GreenTech_00959_Ltd,93,Low
GreenTech_00960_Ltd,51,High
GreenTech_00961_Ltd,62,High
GreenTech_00962_Ltd,89,Low
GreenTech_00963_Ltd,51,High
GreenTech_00964_Ltd,69,Medium
GreenTech_00965_Ltd,50,High
GreenTech_00966_Ltd,86,Low
GreenTech_00967_Ltd,58,High
GreenTech_00968_Ltd,66,Medium
GreenTech_00969_Ltd,58,High
GreenTech_00970_Ltd,60,High
GreenTech_00971_Ltd,64,High
GreenTech_00972_Ltd,73,Medium
GreenTech_00973_Ltd,87,Low
GreenTech_00974_Ltd,84,Low
GreenTech_00975_Ltd,79,Medium
GreenTech_00976_Ltd,80,Medium
GreenTech_00977_Ltd,54,High
GreenTech_00978_Ltd,93,Low
GreenTech_00979_Ltd,63,High
GreenTech_00980_Ltd,60,High
GreenTech_00981_Ltd,58,High
GreenTech_00982_Ltd,83,Low
GreenTech_00983_Ltd,61,High
GreenTech_00984_Ltd,84,Low
GreenTech_00985_Ltd,84,Low
GreenTech_00986_Ltd,50,High
GreenTech_00987_Ltd,89,Low
GreenTech_00988_Ltd,71,Medium
GreenTech_00989_Ltd,78,Medium
GreenTech_00990_Ltd,57,High
GreenTech_00991_Ltd,60,High
GreenTech_00992_Ltd,90,Low
GreenTech_00993_Ltd,86,Low
GreenTech_00994_Ltd,63,High
GreenTech_00995_Ltd,79,Medium
GreenTech_00996_Ltd,84,Low
GreenTech_00997_Ltd,70,Medium
GreenTech_00998_Ltd,86,Low
GreenTech_00999_Ltd,54,High
GreenTech_01000_Ltd,68,Medium
GreenTech_01001_Ltd,63,High
GreenTech_01002_Ltd,75,Medium
GreenTech_01003_Ltd,53,High
GreenTech_01004_Ltd,74,Medium
GreenTech_01005_Ltd,94,Low
GreenTech_01006_Ltd,91,Low
GreenTech_01007_Ltd,74,Medium
GreenTech_01008_Ltd,67,Medium
GreenTech_01009_Ltd,89,Low
GreenTech_01010_Ltd,57,High
GreenTech_01011_Ltd,88,Low
GreenTech_01012_Ltd,89,Low
GreenTech_01013_Ltd,63,High
GreenTech_01014_Ltd,81,Low
GreenTech_01015_Ltd,87,Low
GreenTech_01016_Ltd,82,Low
GreenTech_01017_Ltd,72,Medium
GreenTech_01018_Ltd,64,High
GreenTech_01019_Ltd,82,Low
GreenTech_01020_Ltd,74,Medium
GreenTech_01021_Ltd,66,Medium
GreenTech_01022_Ltd,82,Low
GreenTech_01023_Ltd,51,High
GreenTech_01024_Ltd,63,High
GreenTech_01025_Ltd,89,Low
GreenTech_01026_Ltd,89,Low
GreenTech_01027_Ltd,88,Low
GreenTech_01028_Ltd,55,High
GreenTech_01029_Ltd,55,High
GreenTech_01030_Ltd,52,High
GreenTech_01031_Ltd,56,High
GreenTech_01032_Ltd,57,High
GreenTech_01033_Ltd,91,Low
GreenTech_01034_Ltd,64,High
GreenTech_01035_Ltd,78,Medium
GreenTech_01036_Ltd,82,Low
GreenTech_01037_Ltd,79,Medium
GreenTech_01038_Ltd,88,Low
GreenTech_01039_Ltd,76,Medium
GreenTech_01040_Ltd,85,Low
GreenTech_01041_Ltd,78,Medium
GreenTech_01042_Ltd,87,Low
GreenTech_01043_Ltd,82,Low
GreenTech_01044_Ltd,86,Low
GreenTech_01045_Ltd,76,Medium
GreenTech_01046_Ltd,82,Low
GreenTech_01047_Ltd,53,High
GreenTech_01048_Ltd,71,Medium
GreenTech_01049_Ltd,51,High
GreenTech_01050_Ltd,59,High
GreenTech_01051_Ltd,54,High
GreenTech_01052_Ltd,59,High
GreenTech_01053_Ltd,82,Low
GreenTech_01054_Ltd,87,Low
GreenTech_01055_Ltd,62,High
GreenTech_01056_Ltd,80,Medium
GreenTech_01057_Ltd,85,Low
GreenTech_01058_Ltd,94,Low
GreenTech_01059_Ltd,73,Medium
GreenTech_01060_Ltd,64,High
GreenTech_01061_Ltd,78,Medium
GreenTech_01062_Ltd,57,High
GreenTech_01063_Ltd,54,High
GreenTech_01064_Ltd,78,Medium
GreenTech_01065_Ltd,53,High
GreenTech_01066_Ltd,61,High
GreenTech_01067_Ltd,94,Low
GreenTech_01068_Ltd,51,High
GreenTech_01069_Ltd,76,Medium
GreenTech_01070_Ltd,80,Medium
GreenTech_01071_Ltd,85,Low
GreenTech_01072_Ltd,85,Low
GreenTech_01073_Ltd,75,Medium
GreenTech_01074_Ltd,92,Low
GreenTech_01075_Ltd,76,Medium
GreenTech_01076_Ltd,54,High
GreenTech_01077_Ltd,69,Medium
GreenTech_01078_Ltd,60,High
GreenTech_01079_Ltd,59,High
GreenTech_01080_Ltd,89,Low
GreenTech_01081_Ltd,87,Low
GreenTech_01082_Ltd,55,High
GreenTech_01083_Ltd,57,High
GreenTech_01084_Ltd,72,Medium
GreenTech_01085_Ltd,75,Medium
GreenTech_01086_Ltd,92,Low
GreenTech_01087_Ltd,61,High
GreenTech_01088_Ltd,75,Medium
GreenTech_01089_Ltd,62,High
GreenTech_01090_Ltd,89,Low
GreenTech_01091_Ltd,67,Medium
GreenTech_01092_Ltd,74,Medium
GreenTech_01093_Ltd,82,Low
GreenTech_01094_Ltd,89,Low
GreenTech_01095_Ltd,92,Low
GreenTech_01096_Ltd,61,High
GreenTech_01097_Ltd,93,Low
GreenTech_01098_Ltd,85,Low
GreenTech_01099_Ltd,53,High
GreenTech_01100_Ltd,54,High
GreenTech_01101_Ltd,86,Low
GreenTech_01102_Ltd,57,High
GreenTech_01103_Ltd,91,Low
GreenTech_01104_Ltd,77,Medium
GreenTech_01105_Ltd,80,Medium
GreenTech_01106_Ltd,58,High
GreenTech_01107_Ltd,78,Medium
GreenTech_01108_Ltd,63,High
GreenTech_01109_Ltd,89,Low
GreenTech_01110_Ltd,90,Low
GreenTech_01111_Ltd,71,Medium
GreenTech_01112_Ltd,60,High
GreenTech_01113_Ltd,72,Medium
GreenTech_01114_Ltd,50,High
GreenTech_01115_Ltd,86,Low
GreenTech_01116_Ltd,70,Medium
GreenTech_01117_Ltd,75,Medium
GreenTech_01118_Ltd,85,Low
GreenTech_01119_Ltd,72,Medium
GreenTech_01120_Ltd,50,High
GreenTech_01121_Ltd,89,Low
GreenTech_01122_Ltd,64,High
GreenTech_01123_Ltd,70,Medium
GreenTech_01124_Ltd,58,High
GreenTech_01125_Ltd,58,High
GreenTech_01126_Ltd,59,High
GreenTech_01127_Ltd,75,Medium
GreenTech_01128_Ltd,90,Low
GreenTech_01129_Ltd,84,Low
GreenTech_01130_Ltd,74,Medium
GreenTech_01131_Ltd,75,Medium
GreenTech_01132_Ltd,60,High
GreenTech_01133_Ltd,87,Low
GreenTech_01134_Ltd,51,High
GreenTech_01135_Ltd,56,High
GreenTech_01136_Ltd,67,Medium
GreenTech_01137_Ltd,76,Medium
GreenTech_01138_Ltd,83,Low
GreenTech_01139_Ltd,76,Medium
GreenTech_01140_Ltd,66,Medium
GreenTech_01141_Ltd,92,Low
GreenTech_01142_Ltd,93,Low
GreenTech_01143_Ltd,73,Medium
GreenTech_01144_Ltd,74,Medium
GreenTech_01145_Ltd,56,High
GreenTech_01146_Ltd,55,High
GreenTech_01147_Ltd,73,Medium
GreenTech_01148_Ltd,82,Low
GreenTech_01149_Ltd,78,Medium
GreenTech_01150_Ltd,92,Low
GreenTech_01151_Ltd,71,Medium
GreenTech_01152_Ltd,75,Medium
GreenTech_01153_Ltd,77,Medium
GreenTech_01154_Ltd,70,Medium
GreenTech_01155_Ltd,56,High
GreenTech_01156_Ltd,66,Medium
GreenTech_01157_Ltd,69,Medium
GreenTech_01158_Ltd,90,Low
GreenTech_01159_Ltd,69,Medium
GreenTech_01160_Ltd,71,Medium
GreenTech_01161_Ltd,77,Medium
GreenTech_01162_Ltd,89,Low
GreenTech_01163_Ltd,56,High
GreenTech_01164_Ltd,50,High
GreenTech_01165_Ltd,81,Low
GreenTech_01166_Ltd,62,High
GreenTech_01167_Ltd,79,Medium
GreenTech_01168_Ltd,72,Medium
GreenTech_01169_Ltd,68,Medium
GreenTech_01170_Ltd,81,Low
GreenTech_01171_Ltd,79,Medium
GreenTech_01172_Ltd,78,Medium
GreenTech_01173_Ltd,94,Low
GreenTech_01174_Ltd,78,Medium
GreenTech_01175_Ltd,79,Medium
GreenTech_01176_Ltd,65,High
GreenTech_01177_Ltd,89,Low
GreenTech_01178_Ltd,68,Medium
GreenTech_01179_Ltd,67,Medium
GreenTech_01180_Ltd,50,High
GreenTech_01181_Ltd,63,High
GreenTech_01182_Ltd,51,High
GreenTech_01183_Ltd,77,Medium
GreenTech_01184_Ltd,79,Medium
GreenTech_01185_Ltd,87,Low
GreenTech_01186_Ltd,53,High
GreenTech_01187_Ltd,50,High
GreenTech_01188_Ltd,57,High
GreenTech_01189_Ltd,78,Medium
GreenTech_01190_Ltd,88,Low
GreenTech_01191_Ltd,52,High
GreenTech_01192_Ltd,81,Low
GreenTech_01193_Ltd,59,High
GreenTech_01194_Ltd,59,High
GreenTech_01195_Ltd,68,Medium
GreenTech_01196_Ltd,83,Low
GreenTech_01197_Ltd,82,Low
GreenTech_01198_Ltd,72,Medium
GreenTech_01199_Ltd,77,Medium
GreenTech_01200_Ltd,81,Low
GreenTech_01201_Ltd,56,High
GreenTech_01202_Ltd,78,Medium
GreenTech_01203_Ltd,57,High
GreenTech_01204_Ltd,50,High
GreenTech_01205_Ltd,52,High
GreenTech_01206_Ltd,73,Medium
GreenTech_01207_Ltd,72,Medium
GreenTech_01208_Ltd,57,High
GreenTech_01209_Ltd,86,Low
GreenTech_01210_Ltd,52,High
GreenTech_01211_Ltd,82,Low
GreenTech_01212_Ltd,77,Medium
GreenTech_01213_Ltd,57,High
GreenTech_01214_Ltd,83,Low
GreenTech_01215_Ltd,84,Low
GreenTech_01216_Ltd,81,Low
GreenTech_01217_Ltd,73,Medium
GreenTech_01218_Ltd,63,High
GreenTech_01219_Ltd,81,Low
GreenTech_01220_Ltd,92,Low
GreenTech_01221_Ltd,65,High
GreenTech_01222_Ltd,53,High
GreenTech_01223_Ltd,86,Low
GreenTech_01224_Ltd,70,Medium
GreenTech_01225_Ltd,63,High
GreenTech_01226_Ltd,80,Medium
GreenTech_01227_Ltd,67,Medium
GreenTech_01228_Ltd,56,High
GreenTech_01229_Ltd,59,High
GreenTech_01230_Ltd,56,High
GreenTech_01231_Ltd,82,Low
GreenTech_01232_Ltd,72,Medium
GreenTech_01233_Ltd,70,Medium
GreenTech_01234_Ltd,68,Medium
GreenTech_01235_Ltd,68,Medium
GreenTech_01236_Ltd,85,Low
GreenTech_01237_Ltd,78,Medium
GreenTech_01238_Ltd,67,Medium
GreenTech_01239_Ltd,51,High
GreenTech_01240_Ltd,50,High
GreenTech_01241_Ltd,54,High
GreenTech_01242_Ltd,69,Medium
GreenTech_01243_Ltd,60,High
GreenTech_01244_Ltd,91,Low
GreenTech_01245_Ltd,51,High
GreenTech_01246_Ltd,52,High
GreenTech_01247_Ltd,72,Medium
GreenTech_01248_Ltd,61,High
GreenTech_01249_Ltd,69,Medium
GreenTech_01250_Ltd,54,High
GreenTech_01251_Ltd,86,Low
GreenTech_01252_Ltd,87,Low
GreenTech_01253_Ltd,79,Medium
GreenTech_01254_Ltd,58,High
GreenTech_01255_Ltd,83,Low
GreenTech_01256_Ltd,93,Low
GreenTech_01257_Ltd,84,Low
GreenTech_01258_Ltd,71,Medium
GreenTech_01259_Ltd,93,Low
GreenTech_01260_Ltd,73,Medium
GreenTech_01261_Ltd,66,Medium
GreenTech_01262_Ltd,59,High
GreenTech_01263_Ltd,79,Medium
GreenTech_01264_Ltd,72,Medium
GreenTech_01265_Ltd,81,Low
GreenTech_01266_Ltd,66,Medium
GreenTech_01267_Ltd,66,Medium
GreenTech_01268_Ltd,63,High
GreenTech_01269_Ltd,58,High
GreenTech_01270_Ltd,89,Low
GreenTech_01271_Ltd,51,High
GreenTech_01272_Ltd,94,Low
GreenTech_01273_Ltd,74,Medium
GreenTech_01274_Ltd,88,Low
GreenTech_01275_Ltd,58,High
GreenTech_01276_Ltd,71,Medium
GreenTech_01277_Ltd,92,Low
GreenTech_01278_Ltd,53,High
GreenTech_01279_Ltd,75,Medium
GreenTech_01280_Ltd,78,Medium
GreenTech_01281_Ltd,94,Low
GreenTech_01282_Ltd,83,Low
GreenTech_01283_Ltd,72,Medium
GreenTech_01284_Ltd,86,Low
GreenTech_01285_Ltd,60,High
GreenTech_01286_Ltd,55,High
GreenTech_01287_Ltd,67,Medium
GreenTech_01288_Ltd,70,Medium
GreenTech_01289_Ltd,91,Low
GreenTech_01290_Ltd,85,Low
GreenTech_01291_Ltd,90,Low
GreenTech_01292_Ltd,87,Low
GreenTech_01293_Ltd,83,Low
GreenTech_01294_Ltd,66,Medium
GreenTech_01295_Ltd,86,Low
GreenTech_01296_Ltd,74,Medium
GreenTech_01297_Ltd,87,Low
GreenTech_01298_Ltd,61,High
GreenTech_01299_Ltd,72,Medium
GreenTech_01300_Ltd,91,Low
GreenTech_01301_Ltd,71,Medium
GreenTech_01302_Ltd,70,Medium
GreenTech_01303_Ltd,76,Medium
GreenTech_01304_Ltd,80,Medium
GreenTech_01305_Ltd,55,High
GreenTech_01306_Ltd,76,Medium
GreenTech_01307_Ltd,89,Low
GreenTech_01308_Ltd,83,Low
GreenTech_01309_Ltd,61,High
GreenTech_01310_Ltd,94,Low
GreenTech_01311_Ltd,56,High
GreenTech_01312_Ltd,59,High
GreenTech_01313_Ltd,94,Low
GreenTech_01314_Ltd,66,Medium
GreenTech_01315_Ltd,75,Medium
GreenTech_01316_Ltd,70,Medium
GreenTech_01317_Ltd,77,Medium
GreenTech_01318_Ltd,51,High
GreenTech_01319_Ltd,92,Low
GreenTech_01320_Ltd,50,High
GreenTech_01321_Ltd,85,Low
GreenTech_01322_Ltd,75,Medium
GreenTech_01323_Ltd,78,Medium
GreenTech_01324_Ltd,70,Medium
GreenTech_01325_Ltd,60,High
GreenTech_01326_Ltd,89,Low
GreenTech_01327_Ltd,60,High
GreenTech_01328_Ltd,85,Low
GreenTech_01329_Ltd,88,Low
GreenTech_01330_Ltd,89,Low
GreenTech_01331_Ltd,84,Low
GreenTech_01332_Ltd,83,Low
GreenTech_01333_Ltd,73,Medium
GreenTech_01334_Ltd,71,Medium
GreenTech_01335_Ltd,54,High
GreenTech_01336_Ltd,82,Low
GreenTech_01337_Ltd,85,Low
GreenTech_01338_Ltd,69,Medium
GreenTech_01339_Ltd,68,Medium
GreenTech_01340_Ltd,84,Low
GreenTech_01341_Ltd,92,Low
GreenTech_01342_Ltd,66,Medium
GreenTech_01343_Ltd,94,Low
GreenTech_01344_Ltd,92,Low
GreenTech_01345_Ltd,83,Low
GreenTech_01346_Ltd,58,High
GreenTech_01347_Ltd,75,Medium
GreenTech_01348_Ltd,51,High
GreenTech_01349_Ltd,58,High
GreenTech_01350_Ltd,58,High
GreenTech_01351_Ltd,89,Low
GreenTech_01352_Ltd,66,Medium
GreenTech_01353_Ltd,50,High
GreenTech_01354_Ltd,74,Medium
GreenTech_01355_Ltd,92,Low
GreenTech_01356_Ltd,89,Low
GreenTech_01357_Ltd,91,Low
GreenTech_01358_Ltd,74,Medium
GreenTech_01359_Ltd,88,Low
GreenTech_01360_Ltd,84,Low
GreenTech_01361_Ltd,52,High
GreenTech_01362_Ltd,86,Low
GreenTech_01363_Ltd,93,Low
GreenTech_01364_Ltd,93,Low
GreenTech_01365_Ltd,79,Medium
GreenTech_01366_Ltd,87,Low
GreenTech_01367_Ltd,83,Low
GreenTech_01368_Ltd,61,High
GreenTech_01369_Ltd,68,Medium
GreenTech_01370_Ltd,86,Low
GreenTech_01371_Ltd,93,Low
GreenTech_01372_Ltd,66,Medium
GreenTech_01373_Ltd,59,High
GreenTech_01374_Ltd,61,High
GreenTech_01375_Ltd,65,High
GreenTech_01376_Ltd,73,Medium
GreenTech_01377_Ltd,68,Medium
GreenTech_01378_Ltd,57,High
GreenTech_01379_Ltd,80,Medium
GreenTech_01380_Ltd,70,Medium
GreenTech_01381_Ltd,66,Medium
GreenTech_01382_Ltd,72,Medium
GreenTech_01383_Ltd,86,Low
GreenTech_01384_Ltd,65,High
GreenTech_01385_Ltd,55,High
GreenTech_01386_Ltd,57,High
GreenTech_01387_Ltd,74,Medium
GreenTech_01388_Ltd,67,Medium
GreenTech_01389_Ltd,74,Medium
GreenTech_01390_Ltd,61,High
GreenTech_01391_Ltd,64,High
GreenTech_01392_Ltd,75,Medium
GreenTech_01393_Ltd,90,Low
GreenTech_01394_Ltd,94,Low
GreenTech_01395_Ltd,75,Medium
GreenTech_01396_Ltd,81,Low
GreenTech_01397_Ltd,59,High
GreenTech_01398_Ltd,65,High
GreenTech_01399_Ltd,56,High
GreenTech_01400_Ltd,66,Medium
GreenTech_01401_Ltd,72,Medium
GreenTech_01402_Ltd,75,Medium
GreenTech_01403_Ltd,70,Medium
GreenTech_01404_Ltd,71,Medium
GreenTech_01405_Ltd,56,High
GreenTech_01406_Ltd,63,High
GreenTech_01407_Ltd,64,High
GreenTech_01408_Ltd,56,High
GreenTech_01409_Ltd,58,High
GreenTech_01410_Ltd,57,High
GreenTech_01411_Ltd,72,Medium
GreenTech_01412_Ltd,78,Medium
GreenTech_01413_Ltd,67,Medium
GreenTech_01414_Ltd,80,Medium
GreenTech_01415_Ltd,79,Medium
GreenTech_01416_Ltd,88,Low
GreenTech_01417_Ltd,84,Low
GreenTech_01418_Ltd,67,Medium
GreenTech_01419_Ltd,91,Low
GreenTech_01420_Ltd,88,Low
GreenTech_01421_Ltd,66,Medium
GreenTech_01422_Ltd,63,High
GreenTech_01423_Ltd,80,Medium
GreenTech_01424_Ltd,73,Medium
GreenTech_01425_Ltd,84,Low
GreenTech_01426_Ltd,93,Low
GreenTech_01427_Ltd,94,Low
GreenTech_01428_Ltd,83,Low
GreenTech_01429_Ltd,52,High
GreenTech_01430_Ltd,86,Low
GreenTech_01431_Ltd,92,Low
GreenTech_01432_Ltd,89,Low
GreenTech_01433_Ltd,75,Medium
GreenTech_01434_Ltd,72,Medium
GreenTech_01435_Ltd,93,Low
GreenTech_01436_Ltd,88,Low
GreenTech_01437_Ltd,64,High
GreenTech_01438_Ltd,53,High
GreenTech_01439_Ltd,78,Medium
GreenTech_01440_Ltd,71,Medium
GreenTech_01441_Ltd,74,Medium
GreenTech_01442_Ltd,62,High
GreenTech_01443_Ltd,67,Medium
GreenTech_01444_Ltd,82,Low
GreenTech_01445_Ltd,65,High
GreenTech_01446_Ltd,94,Low
GreenTech_01447_Ltd,91,Low
GreenTech_01448_Ltd,93,Low
GreenTech_01449_Ltd,51,High
GreenTech_01450_Ltd,84,Low
GreenTech_01451_Ltd,91,Low
GreenTech_01452_Ltd,83,Low
GreenTech_01453_Ltd,79,Medium
GreenTech_01454_Ltd,62,High
GreenTech_01455_Ltd,62,High
GreenTech_01456_Ltd,67,Medium
GreenTech_01457_Ltd,81,Low
GreenTech_01458_Ltd,81,Low
GreenTech_01459_Ltd,84,Low
GreenTech_01460_Ltd,88,Low
GreenTech_01461_Ltd,78,Medium
GreenTech_01462_Ltd,78,Medium
GreenTech_01463_Ltd,93,Low
GreenTech_01464_Ltd,65,High
GreenTech_01465_Ltd,93,Low
GreenTech_01466_Ltd,59,High
GreenTech_01467_Ltd,79,Medium
GreenTech_01468_Ltd,74,Medium
GreenTech_01469_Ltd,88,Low
